"id","Website","power"
"S001","9gag_com.html",54.5659414358177
"S002","9gag_com.html",58.4147750108754
"S003","9gag_com.html",45.3756150005366
"S004","9gag_com.html",45.9923310685411
"S005","9gag_com.html",50.3378419488183
"S006","9gag_com.html",46.5796249034631
"S007","9gag_com.html",50.5537491279189
"S008","9gag_com.html",51.9312491046953
"S009","adjust_com.html",44.8541864950049
"S010","adjust_com.html",46.7156155994131
"S011","adjust_com.html",44.0793026753731
"S012","adjust_com.html",43.3898035488609
"S013","adjust_com.html",44.2767691380438
"S014","adjust_com.html",47.2700935170106
"S015","adjust_com.html",42.8665323102925
"S016","adjust_com.html",44.1244722966378
"S017","adp_com.html",38.288428393891
"S018","adp_com.html",40.8484510493756
"S019","adp_com.html",45.1054307170003
"S020","adp_com.html",41.6246741204783
"S021","adp_com.html",46.1955889412826
"S022","adp_com.html",37.4212258122762
"S023","adp_com.html",40.3505066234626
"S024","adp_com.html",35.9596171073025
"S025","aljazeera_com.html",51.0936587254356
"S026","aljazeera_com.html",40.8924048991092
"S027","aljazeera_com.html",41.5978022467881
"S028","aljazeera_com.html",43.8809749576401
"S029","aljazeera_com.html",39.4890297555413
"S030","aljazeera_com.html",50.9034834185866
"S031","aljazeera_com.html",46.7588474601054
"S032","aljazeera_com.html",42.7414167517385
"S033","aljazeera_net.html",47.9426862988888
"S034","aljazeera_net.html",45.7539371455341
"S035","aljazeera_net.html",43.1504461658347
"S036","aljazeera_net.html",46.3736228278413
"S037","aljazeera_net.html",44.8746536207094
"S038","aljazeera_net.html",43.9117415439899
"S039","aljazeera_net.html",47.8119412336152
"S040","aljazeera_net.html",46.6591914546564
"S041","ameblo_jp.html",44.3732561851666
"S042","ameblo_jp.html",44.5346565661139
"S043","ameblo_jp.html",42.5917780720312
"S044","ameblo_jp.html",44.9328603120889
"S045","ameblo_jp.html",47.8769910064398
"S046","ameblo_jp.html",44.9489763743478
"S047","ameblo_jp.html",47.4431998303399
"S048","ameblo_jp.html",45.5754147661858
"S049","avira_com.html",44.3891789231702
"S050","avira_com.html",39.2164474778907
"S051","avira_com.html",39.723548300127
"S052","avira_com.html",45.4422767386774
"S053","avira_com.html",46.4535205055352
"S054","avira_com.html",45.6179744146737
"S055","avira_com.html",47.8985078586572
"S056","avira_com.html",38.1382594129366
"S057","beget_ru.html",44.6725310259293
"S058","beget_ru.html",44.3844353471806
"S059","beget_ru.html",45.3278022760994
"S060","beget_ru.html",44.3611983474654
"S061","beget_ru.html",44.9056710971858
"S062","beget_ru.html",44.8194711301254
"S063","beget_ru.html",45.0742691510644
"S064","beget_ru.html",46.6311863963908
"S065","bild_de.html",48.6963128628059
"S066","bild_de.html",50.6164350679494
"S067","bild_de.html",46.3211283800619
"S068","bild_de.html",50.0019481326637
"S069","bild_de.html",46.9477736256516
"S070","bild_de.html",51.1030531204586
"S071","bild_de.html",44.5275663656562
"S072","bild_de.html",48.0704443231501
