"id","Website","power"
"S001","9gag_com.html",52.7881068245936
"S002","9gag_com.html",51.7555900606117
"S003","9gag_com.html",51.4879384978579
"S004","9gag_com.html",52.6958322036813
"S005","9gag_com.html",50.9567077708656
"S006","9gag_com.html",56.8344451701059
"S007","9gag_com.html",58.8377708559961
"S008","9gag_com.html",65.9923477336098
"S009","adjust_com.html",44.7165711125883
"S010","adjust_com.html",44.6459759428195
"S011","adjust_com.html",41.1771192543193
"S012","adjust_com.html",42.8892138270685
"S013","adjust_com.html",41.3594718104693
"S014","adjust_com.html",44.089697382692
"S015","adjust_com.html",42.2929059210101
"S016","adjust_com.html",41.642228079944
"S017","adp_com.html",41.7893689563765
"S018","adp_com.html",42.6625631766256
"S019","adp_com.html",46.3257436747794
"S020","adp_com.html",40.2382768974807
"S021","adp_com.html",47.3292373340103
"S022","adp_com.html",47.6185039399711
"S023","adp_com.html",49.7456022517787
"S024","adp_com.html",47.2024749772259
"S025","aljazeera_com.html",56.1210146038462
"S026","aljazeera_com.html",48.7437072922096
"S027","aljazeera_com.html",40.0197065819329
"S028","aljazeera_com.html",46.0358271543746
"S029","aljazeera_com.html",40.4843566778031
"S030","aljazeera_com.html",40.2609864224933
"S031","aljazeera_com.html",46.4441456398064
"S032","aljazeera_com.html",49.1334195388277
"S033","aljazeera_net.html",46.1396540932596
"S034","aljazeera_net.html",44.116439075778
"S035","aljazeera_net.html",44.9853800009169
"S036","aljazeera_net.html",43.7451719946427
"S037","aljazeera_net.html",44.2781177689207
"S038","aljazeera_net.html",45.9852279337889
"S039","aljazeera_net.html",45.6034934067723
"S040","aljazeera_net.html",44.7127497667468
"S041","ameblo_jp.html",45.1581170368933
"S042","ameblo_jp.html",44.6319577265188
"S043","ameblo_jp.html",46.8970535607523
"S044","ameblo_jp.html",42.0793848581252
"S045","ameblo_jp.html",45.0681672108323
"S046","ameblo_jp.html",47.272638507076
"S047","ameblo_jp.html",45.2896776480735
"S048","ameblo_jp.html",46.2066763136149
"S049","avira_com.html",48.0786887376152
"S050","avira_com.html",46.0592179442149
"S051","avira_com.html",40.4945797358079
"S052","avira_com.html",44.4447889303051
"S053","avira_com.html",39.9895481859704
"S054","avira_com.html",44.8811833103791
"S055","avira_com.html",43.0311150579502
"S056","avira_com.html",38.0221558727645
"S057","beget_ru.html",46.7997387315881
"S058","beget_ru.html",45.2489643537823
