"id","Website","power"
"S001","9gag_com.html",52.2605709433949
"S002","9gag_com.html",52.6609072813073
"S003","9gag_com.html",51.6066219390629
"S004","9gag_com.html",46.9482271510045
"S005","9gag_com.html",44.1216139466451
"S006","9gag_com.html",53.0936405882277
"S007","9gag_com.html",47.621708925166
"S008","9gag_com.html",48.3033186729719
"S009","adjust_com.html",44.208199920484
"S010","adjust_com.html",42.8795988960905
"S011","adjust_com.html",45.2347000247549
"S012","adjust_com.html",45.3425327233754
"S013","adjust_com.html",43.2709837159133
"S014","adjust_com.html",43.2334479632904
"S015","adjust_com.html",44.6668868741427
"S016","adjust_com.html",45.8524925151069
"S017","adp_com.html",43.9003138024257
"S018","adp_com.html",46.3085845110216
"S019","adp_com.html",43.4893540598142
"S020","adp_com.html",45.8522796632874
"S021","adp_com.html",48.5187771982766
"S022","adp_com.html",46.6378847665106
"S023","adp_com.html",46.5471733032486
"S024","adp_com.html",41.43264049619
"S025","aljazeera_com.html",46.9996770219737
"S026","aljazeera_com.html",43.137607628267
"S027","aljazeera_com.html",44.4778186772015
"S028","aljazeera_com.html",55.0164335303663
"S029","aljazeera_com.html",56.1257869273305
"S030","aljazeera_com.html",56.14562340123
"S031","aljazeera_com.html",54.3133905162571
"S032","aljazeera_com.html",39.7139716737488
"S033","aljazeera_net.html",39.5309319264247
"S034","aljazeera_net.html",44.7148789278075
"S035","aljazeera_net.html",47.4488772842203
"S036","aljazeera_net.html",40.611620369031
"S037","aljazeera_net.html",41.4269239812251
"S038","aljazeera_net.html",45.1378475086657
"S039","aljazeera_net.html",43.0177146590099
"S040","aljazeera_net.html",46.4597794909662
"S041","ameblo_jp.html",45.4617042691865
"S042","ameblo_jp.html",44.5820871913911
"S043","ameblo_jp.html",45.1248095235292
"S044","ameblo_jp.html",44.7274724826131
"S045","ameblo_jp.html",44.3173774727702
"S046","ameblo_jp.html",45.0866289162175
"S047","ameblo_jp.html",46.258869588011
"S048","ameblo_jp.html",46.0893330255837
"S049","avira_com.html",43.6743145391726
"S050","avira_com.html",48.7809006446529
"S051","avira_com.html",41.4594326163518
"S052","avira_com.html",35.3739873787147
"S053","avira_com.html",40.0740264250265
"S054","avira_com.html",43.9799750433952
"S055","avira_com.html",43.2615835535913
"S056","avira_com.html",43.0955962131148
"S057","beget_ru.html",47.1317248585477
"S058","beget_ru.html",43.4429199418975
"S059","beget_ru.html",43.8897141818677
"S060","beget_ru.html",44.3260153991668
"S061","beget_ru.html",43.8676378024646
"S062","beget_ru.html",44.0133308049362
"S063","beget_ru.html",45.5893024405293
"S064","beget_ru.html",44.3249745081941
"S065","bild_de.html",53.8782273820594
"S066","bild_de.html",46.7021479977493
"S067","bild_de.html",47.0087952750672
"S068","bild_de.html",49.777627833354
"S069","bild_de.html",51.8108435288162
"S070","bild_de.html",48.4120467488507
"S071","bild_de.html",47.2710951891234
"S072","bild_de.html",50.7352592589951
"S073","bilibili_com.html",150.096053561172
"S074","bilibili_com.html",73.8996798232119
"S075","bilibili_com.html",107.225293686846
"S076","bilibili_com.html",146.492638752154
"S077","bilibili_com.html",62.4515637781927
"S078","bilibili_com.html",94.0092056930234
"S079","bilibili_com.html",91.420841973112
"S080","bilibili_com.html",57.2564695647634
"S081","binance_com.html",45.4816400207813
"S082","binance_com.html",45.0030750250942
"S083","binance_com.html",44.8265194177821
"S084","binance_com.html",45.6664403403351
"S085","binance_com.html",43.4323693828607
"S086","binance_com.html",42.2305280118611
"S087","binance_com.html",42.748710458466
"S088","binance_com.html",44.9139465495643
"S089","bit_ly.html",42.4573398845607
"S090","bit_ly.html",45.9272332926524
"S091","bit_ly.html",42.912899123789
"S092","bit_ly.html",36.401232282702
"S093","bit_ly.html",48.1709577266089
"S094","bit_ly.html",44.5348932331178
"S095","bit_ly.html",44.0821626489102
"S096","bit_ly.html",50.7800821172119
"S097","bitrix24_ru.html",43.9403639823552
"S098","bitrix24_ru.html",47.0848283829287
"S099","bitrix24_ru.html",42.4581862655427
"S100","bitrix24_ru.html",35.5408383508449
"S101","bitrix24_ru.html",40.7680803339583
"S102","bitrix24_ru.html",40.5507859567165
"S103","bitrix24_ru.html",40.2999573439474
"S104","bitrix24_ru.html",41.7888898976875
"S105","bmj_com.html",53.1098710319717
"S106","bmj_com.html",43.9851813148506
"S107","bmj_com.html",39.1441668439147
"S108","bmj_com.html",48.9049975194791
"S109","bmj_com.html",49.2584726641429
"S110","bmj_com.html",48.5284997318296
"S111","bmj_com.html",48.9153272363755
"S112","bmj_com.html",42.8075206572344
"S113","booking_com.html",48.8773894050793
"S114","booking_com.html",43.235501523075
"S115","booking_com.html",47.898605734029
"S116","booking_com.html",48.5641595766906
"S117","booking_com.html",39.3035938679963
"S118","booking_com.html",45.5306717942086
"S119","booking_com.html",37.653663964476
"S120","booking_com.html",50.0454357993612
"S121","bund_de.html",46.5782703890689
"S122","bund_de.html",43.7270685642475
"S123","bund_de.html",43.9652562578467
"S124","bund_de.html",40.2452323463072
"S125","bund_de.html",38.8910303734523
"S126","bund_de.html",43.2455522824822
"S127","bund_de.html",42.1061907257999
"S128","bund_de.html",44.7415193218103
"S129","buzzfeed_com.html",54.6205446500719
"S130","buzzfeed_com.html",47.3516408759106
"S131","buzzfeed_com.html",41.7628394811066
"S132","buzzfeed_com.html",45.8171482568837
"S133","buzzfeed_com.html",47.6124821379216
"S134","buzzfeed_com.html",53.9255772808281
"S135","buzzfeed_com.html",43.9939231617933
"S136","buzzfeed_com.html",46.33567333038
"S137","cbc_ca.html",48.521891031529
"S138","cbc_ca.html",38.5960390217626
"S139","cbc_ca.html",43.1885583077066
"S140","cbc_ca.html",42.8995739251864
"S141","cbc_ca.html",41.3261003354622
"S142","cbc_ca.html",45.156542892745
"S143","cbc_ca.html",41.0655755334798
"S144","cbc_ca.html",45.111036169651
"S145","cbsnews_com.html",68.5442375630589
"S146","cbsnews_com.html",66.0445381962542
"S147","cbsnews_com.html",59.9084547487541
"S148","cbsnews_com.html",58.8235451509368
"S149","cbsnews_com.html",87.6989321707548
"S150","cbsnews_com.html",50.6692318109869
"S151","cbsnews_com.html",61.8986295742622
"S152","cbsnews_com.html",59.2708482616118
"S153","citi_com.html",39.9814370084768
"S154","citi_com.html",53.2565820336435
"S155","citi_com.html",65.1166149863808
"S156","citi_com.html",61.4283852175369
"S157","citi_com.html",49.7330511154899
"S158","citi_com.html",52.4949267225521
"S159","citi_com.html",47.4689616811708
"S160","citi_com.html",55.3375984322559
"S161","comodoca_com.html",48.5361756390982
"S162","comodoca_com.html",45.9618861585309
"S163","comodoca_com.html",49.8289903645362
"S164","comodoca_com.html",49.9050029075702
"S165","comodoca_com.html",45.4843267414302
"S166","comodoca_com.html",49.2020141479826
"S167","comodoca_com.html",42.9316180043492
"S168","comodoca_com.html",47.6922661094889
"S169","divar_ir.html",45.2749510181699
"S170","divar_ir.html",44.9592521611097
"S171","divar_ir.html",44.2625003851108
"S172","divar_ir.html",44.071075933928
"S173","divar_ir.html",44.2567950234903
"S174","divar_ir.html",44.6325939176526
"S175","divar_ir.html",44.758118968844
"S176","divar_ir.html",44.2434878437822
"S177","dropbox_com.html",44.3256870734826
"S178","dropbox_com.html",46.0120217518523
"S179","dropbox_com.html",43.5019568940119
"S180","dropbox_com.html",44.1054947485465
"S181","dropbox_com.html",42.9530187393956
"S182","dropbox_com.html",43.0390490452459
"S183","dropbox_com.html",46.6080183277131
"S184","dropbox_com.html",44.607334804322
"S185","elpais_com.html",47.6711851830581
"S186","elpais_com.html",44.171778611935
"S187","elpais_com.html",47.5145259801674
"S188","elpais_com.html",46.9239415761429
"S189","elpais_com.html",47.8975067059715
"S190","elpais_com.html",44.9177459867421
"S191","elpais_com.html",48.6861575833722
"S192","elpais_com.html",44.1370327740966
"S193","exacttarget_com.html",47.016180308155
"S194","exacttarget_com.html",44.4226148449136
"S195","exacttarget_com.html",37.932827146897
"S196","exacttarget_com.html",29.3302027184589
"S197","exacttarget_com.html",45.8200087108592
"S198","exacttarget_com.html",39.8444989925683
"S199","exacttarget_com.html",43.2913664412928
"S200","exacttarget_com.html",42.0988502280277
"S201","express_co_uk.html",51.5515965134473
"S202","express_co_uk.html",55.5874531095737
"S203","express_co_uk.html",54.1284932823731
"S204","express_co_uk.html",55.4828480776266
"S205","express_co_uk.html",53.4873760878588
"S206","express_co_uk.html",41.8083246625104
"S207","express_co_uk.html",49.64643748878
"S208","express_co_uk.html",56.9866329735034
"S209","fandom_com.html",48.1791354388499
"S210","fandom_com.html",50.4733204705222
"S211","fandom_com.html",47.0050001720971
"S212","fandom_com.html",47.7349473653003
"S213","fandom_com.html",49.7268540232336
"S214","fandom_com.html",41.6370112481726
"S215","fandom_com.html",42.5231236755313
"S216","fandom_com.html",41.1562747105643
"S217","flaticon_com.html",51.0423683906005
"S218","flaticon_com.html",47.2129731301693
"S219","flaticon_com.html",45.702764727752
"S220","flaticon_com.html",45.2151414017539
"S221","flaticon_com.html",54.2864066912039
"S222","flaticon_com.html",45.0658701040429
"S223","flaticon_com.html",45.1329222849321
"S224","flaticon_com.html",42.1232460633329
"S225","flipboard_com.html",44.5137811362282
"S226","flipboard_com.html",49.3992403644071
"S227","flipboard_com.html",49.749719333788
"S228","flipboard_com.html",47.5589599563417
"S229","flipboard_com.html",49.7345801568848
"S230","flipboard_com.html",45.1359295347335
"S231","flipboard_com.html",49.3299537649991
"S232","flipboard_com.html",48.3151638323717
"S233","force_com.html",40.9848255463844
"S234","force_com.html",41.6209119573668
"S235","force_com.html",39.4686370746556
"S236","force_com.html",46.4407413710116
"S237","force_com.html",36.9787370139786
"S238","force_com.html",45.819254976787
"S239","force_com.html",47.170851847437
"S240","force_com.html",46.6046562694233
"S241","freepik_com.html",49.208238441279
"S242","freepik_com.html",43.1849799507849
"S243","freepik_com.html",45.0999388717986
"S244","freepik_com.html",49.5011855926377
"S245","freepik_com.html",37.7647832833574
"S246","freepik_com.html",47.7930352535132
"S247","freepik_com.html",43.8768413727429
"S248","freepik_com.html",49.2220787103586
"S249","frontiersin_org.html",43.7657381596863
"S250","frontiersin_org.html",45.998709843126
"S251","frontiersin_org.html",43.4444881934889
"S252","frontiersin_org.html",45.2693751426824
"S253","frontiersin_org.html",43.4557361898807
"S254","frontiersin_org.html",45.2752188843235
"S255","frontiersin_org.html",44.3784455544291
"S256","frontiersin_org.html",43.9455680584932
"S257","ft_com.html",46.6252909102936
"S258","ft_com.html",44.525688689513
"S259","ft_com.html",46.5397487771248
"S260","ft_com.html",44.5545328187863
"S261","ft_com.html",45.6103560487881
"S262","ft_com.html",43.1372217339077
"S263","ft_com.html",45.2006712343056
"S264","ft_com.html",47.9920755050808
"S265","garmin_com.html",37.9845639525652
"S266","garmin_com.html",41.2644660198502
"S267","garmin_com.html",38.5347138139247
"S268","garmin_com.html",41.562288858792
"S269","garmin_com.html",43.4919539521955
"S270","garmin_com.html",52.1857610862063
"S271","garmin_com.html",40.9481706327457
"S272","garmin_com.html",42.7961716933367
"S273","gismeteo_ru.html",46.0325704327888
"S274","gismeteo_ru.html",45.6111585005827
"S275","gismeteo_ru.html",48.1136410613483
"S276","gismeteo_ru.html",44.287433853732
"S277","gismeteo_ru.html",45.0946930062345
"S278","gismeteo_ru.html",45.9604860528406
"S279","gismeteo_ru.html",45.2207531527334
"S280","gismeteo_ru.html",46.226469460286
"S281","herokuapp_com.html",46.5248402764426
"S282","herokuapp_com.html",48.1048740561928
"S283","herokuapp_com.html",49.3099747463066
"S284","herokuapp_com.html",49.4766847921039
"S285","herokuapp_com.html",47.4916296006269
"S286","herokuapp_com.html",48.6050338198341
"S287","herokuapp_com.html",48.3721463376262
"S288","herokuapp_com.html",48.1712588780162
"S289","hindustantimes_com.html",46.6340420158582
"S290","hindustantimes_com.html",52.7144355270122
"S291","hindustantimes_com.html",55.9762529680493
"S292","hindustantimes_com.html",45.3738911840524
"S293","hindustantimes_com.html",43.6086527081715
"S294","hindustantimes_com.html",43.5373597979623
"S295","hindustantimes_com.html",43.0892576048985
"S296","hindustantimes_com.html",41.6318407162664
"S297","hollywoodreporter_com.html",47.5320492546704
"S298","hollywoodreporter_com.html",49.3427457994421
"S299","hollywoodreporter_com.html",50.0929415253322
"S300","hollywoodreporter_com.html",49.35903977442
"S301","hollywoodreporter_com.html",40.0381436908121
"S302","hollywoodreporter_com.html",49.9113646004498
"S303","hollywoodreporter_com.html",45.8158067961942
"S304","hollywoodreporter_com.html",51.4358820973759
"S305","hostgator_com.html",42.9451005505988
"S306","hostgator_com.html",42.6988192103978
"S307","hostgator_com.html",44.9225275697227
"S308","hostgator_com.html",47.2034316085171
"S309","hostgator_com.html",41.1604688876611
"S310","hostgator_com.html",49.2736892685879
"S311","hostgator_com.html",44.1962646921304
"S312","hostgator_com.html",50.4954566024251
"S313","icicibank_com.html",51.1803490652219
"S314","icicibank_com.html",44.7673444764707
"S315","icicibank_com.html",41.6102805832577
"S316","icicibank_com.html",43.2217519955841
"S317","icicibank_com.html",45.6300391329055
"S318","icicibank_com.html",54.7816710132636
"S319","icicibank_com.html",48.0385086960844
"S320","icicibank_com.html",44.0040180585594
"S321","infonline_de.html",44.5213881749166
