aljazeera_com.html;css-prefetch;48.64644;47.80844096;922.5;1000.215625;light
aljazeera_com.html;css-preload;48.018744;46.87257145;865.3;869.9577122;light
aljazeera_com.html;img-prefetch;38.60568;47.27218853;688.1;769.8257228;light
aljazeera_com.html;img-preload;47.810952;46.54071627;1061.7;996.9425839;light
aljazeera_com.html;none;55.133685;52.23631241;1037.3;850.2712487;light
aljazeera_com.html;scr-prefetch;49.43106;45.11604789;1537.0;1090.770141;light
aljazeera_com.html;scr-preload;58.218804;45.72453936;1509.3;994.2367789;light
aljazeera_com.html;url-preconnect;52.098768;51.19129007;578.9;834.4828878;light
aljazeera_net.html;css-prefetch;40.80024;44.36856518;974.4;992.4981268;light
aljazeera_net.html;css-preload;44.880264;44.82929508;944.8;952.1673116;light
aljazeera_net.html;img-prefetch;45.0275328;45.04755158;679.6;886.5151032;light
aljazeera_net.html;img-preload;45.2992176;45.10132398;771.0;918.014821;light
aljazeera_net.html;none;49.668687;44.02572397;908.9;863.2408109;light
aljazeera_net.html;scr-prefetch;44.2601712;45.3666785;1231.1;989.4756345;light
aljazeera_net.html;scr-preload;47.704896;45.41704853;1072.3;946.7607183;light
aljazeera_net.html;url-preconnect;44.72334;45.02884746;988.1;931.9171813;light
bild_de.html;css-prefetch;53.197236;50.94372912;958.6;1032.083639;light
bild_de.html;css-preload;48.64644;48.46788809;1216.2;1187.387645;light
bild_de.html;img-prefetch;49.3846992;49.38379497;1230.5;1103.220741;light
bild_de.html;img-preload;48.3316704;49.58043441;1065.4;1108.092411;light
bild_de.html;none;55.11993;49.85825399;1027.4;1053.272944;light
bild_de.html;scr-prefetch;48.3716016;48.35396052;1340.9;949.4167086;light
bild_de.html;scr-preload;45.821808;49.79294796;859.7;1021.185388;light
bild_de.html;url-preconnect;46.763352;49.4948686;826.6;1109.58861299999;light
bit_ly.html;css-prefetch;41.741784;43.3991207;1134.0;922.2651299;light
bit_ly.html;css-preload;45.351036;45.48989686;808.1;914.2514577;light
bit_ly.html;img-prefetch;38.7596016;42.97072946;828.9;947.3682643;light
bit_ly.html;img-preload;45.8306784;44.35829009;880.6;881.7521527;light
bit_ly.html;none;49.62569;44.29796325;857.9;935.4129123;light
bit_ly.html;scr-prefetch;46.6273584;43.17578312;910.1;947.3490056;light
bit_ly.html;scr-preload;42.212556;43.42769388;923.4;917.1992574;light
bit_ly.html;url-preconnect;46.606428;43.92075264;1030.5;974.752529;light
bitrix24_ru.html;css-prefetch;44.72334;44.07054362;868.5;1056.235758;light
bitrix24_ru.html;css-preload;42.212556;44.38741049;1353.2;1077.49989;light
bitrix24_ru.html;img-prefetch;38.479104;41.80816702;942.7;1061.894079;light
bitrix24_ru.html;img-preload;44.8208208;44.01355526;963.8;945.1803201;light
bitrix24_ru.html;none;48.961549;42.80495553;910.6;1079.242094;light
bitrix24_ru.html;scr-prefetch;45.50796;42.62380606;1049.9;1007.988681;light
bitrix24_ru.html;scr-preload;42.36948;44.42062913;1143.5;1145.993994;light
bitrix24_ru.html;url-preconnect;46.920276;44.87908024;1072.5;958.6931294;light
buzzfeed_com.html;css-prefetch;47.234124;48.15867129;735.6;829.8366064;light
buzzfeed_com.html;css-preload;48.175668;44.65345775;841.8;896.9558556;light
buzzfeed_com.html;img-prefetch;49.278096;47.4925838;698.6;841.1295078;light
buzzfeed_com.html;img-preload;37.7962416;45.77808746;854.5;816.6198458;light
buzzfeed_com.html;none;53.551029;49.24165174;925.1;824.1678802;light
buzzfeed_com.html;scr-prefetch;46.6273584;48.84096354;935.7;784.0914064;light
buzzfeed_com.html;scr-preload;53.824932;48.72361953;962.3;861.2900899;light
buzzfeed_com.html;url-preconnect;46.29258;47.93531749;754.1;795.8123481;light
divar_ir.html;css-prefetch;44.252568;44.48992364;788.3;705.718441;light
divar_ir.html;css-preload;45.037188;45.08053372;790.5;739.6861073;light
divar_ir.html;img-prefetch;43.9934976;44.26032047;575.7;715.224282;light
divar_ir.html;img-preload;43.7986224;44.47288386;744.6;717.0433184;light
divar_ir.html;none;45.475259;44.69646;885.9;783.9929947;light
divar_ir.html;scr-prefetch;44.3536128;44.49487105;742.9;781.6565885;light
divar_ir.html;scr-preload;44.095644;44.65142096;776.6;709.7421593;light
divar_ir.html;url-preconnect;45.50796;44.32298472;437.1;711.7955538;light
elpais_com.html;css-prefetch;46.135656;47.39806269;747.0;770.1221856;light
elpais_com.html;css-preload;44.72334;46.93936135;832.6;749.0530448;light
elpais_com.html;img-prefetch;51.643008;46.11075991;662.2;794.7345166;light
elpais_com.html;img-preload;46.2224448;46.29798612;681.8;800.5913626;light
elpais_com.html;none;47.103376;45.52318632;745.3;763.306684;light
elpais_com.html;scr-prefetch;44.566416;45.70425988;679.2;766.1648406;light
elpais_com.html;scr-preload;45.664884;45.91427311;952.3;751.2376388;light
elpais_com.html;url-preconnect;48.332592;47.03292755;685.2;708.2490799;light
gismeteo_ru.html;css-prefetch;45.821808;45.69801117;771.7;956.6930802;light
gismeteo_ru.html;css-preload;45.978732;45.52964464;1033.0;833.1797065;light
gismeteo_ru.html;img-prefetch;44.77626;45.35818581;854.8;903.917115;light
gismeteo_ru.html;img-preload;46.4404752;45.64671831;867.1;792.5346237;light
gismeteo_ru.html;none;48.064828;46.39842797;554.2;758.6455958;light
gismeteo_ru.html;scr-prefetch;46.920276;46.23447808;905.5;881.8153654;light
gismeteo_ru.html;scr-preload;43.311024;46.07500312;848.9;857.0286303;light
gismeteo_ru.html;url-preconnect;45.978732;46.01677157;873.2;782.6753622;light
hindustantimes_com.html;css-prefetch;42.683328;45.67855619;570.3;668.4930456;light
hindustantimes_com.html;css-preload;46.920276;45.02315642;587.9;779.0598828;light
hindustantimes_com.html;img-prefetch;41.7374208;46.7615211;618.0;670.4624845;light
hindustantimes_com.html;img-preload;41.6727792;43.37454642;1025.6;766.9251341;light
hindustantimes_com.html;none;52.152552;43.67211101;661.5;725.5869368;light
hindustantimes_com.html;scr-prefetch;45.7240896;46.70745533;804.8;677.8507837;light
hindustantimes_com.html;scr-preload;48.332592;46.86508614;939.4;877.4898142;light
hindustantimes_com.html;url-preconnect;46.763352;44.57478672;819.1;919.4313898;light
hollywoodreporter_com.html;css-prefetch;47.0772;46.65774496;925.4;968.871211;light
hollywoodreporter_com.html;css-preload;42.997176;47.59353899;972.0;976.9657197;light
hollywoodreporter_com.html;img-prefetch;50.31396;46.77173184;796.1;926.44884;light
hollywoodreporter_com.html;img-preload;45.5060592;45.91667896;998.3;930.7405505;light
hollywoodreporter_com.html;none;52.042881;46.90373464;1005.3;890.1107496;light
hollywoodreporter_com.html;scr-prefetch;45.978732;47.52825619;764.9;944.0586357;light
hollywoodreporter_com.html;scr-preload;46.449504;47.59587048;853.7;913.3791116;light
hollywoodreporter_com.html;url-preconnect;47.704896;45.82582553;1115.0;962.9105011;light
hostgator_com.html;css-prefetch;45.664884;44.6492197;504.1;648.9210097;light
hostgator_com.html;css-preload;47.547972;45.08420591;994.1;685.2416251;light
hostgator_com.html;img-prefetch;41.528592;45.31454825;532.0;648.9603832;light
hostgator_com.html;img-preload;37.51488;44.4530221;810.2;703.7092156;light
hostgator_com.html;none;48.190133;44.27493103;885.4;636.6207823;light
hostgator_com.html;scr-prefetch;44.2601712;44.10746361;694.1;874.6628418;light
hostgator_com.html;scr-preload;43.311024;44.88563091;937.5;861.0664078;light
hostgator_com.html;url-preconnect;47.704896;45.75563433;457.0;590.2683209;light
lenta_ru.html;css-prefetch;49.587984;49.69391559;821.0;1089.257025;light
lenta_ru.html;css-preload;47.704896;50.97812979;1016.1;1015.841397;light
lenta_ru.html;img-prefetch;53.098632;50.68160797;1165.5;1017.357013;light
