"id","Column1","Column3"
"S237","luminate_com-htm",497.162420813901
"S238","luminate_com-htm",874.116557166005
"S239","luminate_com-htm",548.59179520138
"S240","luminate_com-htm",695.041849815222
"S241","marriott_com-htm",1030.37866961586
"S242","marriott_com-htm",1724.90214875606
"S243","marriott_com-htm",1487.23701865078
"S244","marriott_com-htm",1255.82183927326
"S245","marriott_com-htm",1469.09799098427
"S246","marriott_com-htm",1592.23364517197
"S247","marriott_com-htm",1697.58767653456
"S248","marriott_com-htm",867.965152531034
"S249","namecheap_com-htm",1653.43265695983
"S250","namecheap_com-htm",1760.38463816664
"S251","namecheap_com-htm",1556.11038761665
"S252","namecheap_com-htm",1423.42149379909
"S253","namecheap_com-htm",150.511445097975
"S254","namecheap_com-htm",1272.92453725701
"S255","namecheap_com-htm",1414.43232201608
"S256","namecheap_com-htm",2175.36744581335
"S257","nexon_com-htm",3507.4
"S258","nexon_com-htm",3507.4
"S259","nexon_com-htm",3507.4
"S260","nexon_com-htm",3507.4
"S261","nexon_com-htm",3507.4
"S262","nexon_com-htm",3507.4
"S263","nexon_com-htm",3507.4
"S264","nexon_com-htm",3507.4
"S265","nextdoor_com-htm",3487.63992446305
"S266","nextdoor_com-htm",3768.88781558347
"S267","nextdoor_com-htm",3263.90216231059
"S268","nextdoor_com-htm",3733.95871938702
"S269","nextdoor_com-htm",2957.17034796244
"S270","nextdoor_com-htm",3225.15961163996
"S271","nextdoor_com-htm",3144.8611921896
"S272","nextdoor_com-htm",3128.48110582891
"S273","nfl_com-htm",1167.09394994832
"S274","nfl_com-htm",1310.21047231439
"S275","nfl_com-htm",813.260864972769
"S276","nfl_com-htm",1109.13729683074
"S277","nfl_com-htm",1325.48236102315
"S278","nfl_com-htm",1259.56256958841
"S279","nfl_com-htm",1842.32775029302
"S280","nfl_com-htm",1151.61959199597
"S281","no-ip_com-htm",2296.32768984709
"S282","no-ip_com-htm",2528.5401270286
"S283","no-ip_com-htm",2431.93506172076
"S284","no-ip_com-htm",2470.97468532068
"S285","no-ip_com-htm",1666.02268299882
"S286","no-ip_com-htm",3058.68072195497
"S287","no-ip_com-htm",2176.42339308276
"S288","no-ip_com-htm",2686.7044003701
"S289","paypal_com-htm",537.108530669021
"S290","paypal_com-htm",845.583790150409
"S291","paypal_com-htm",598.866223067131
"S292","paypal_com-htm",934.892842164573
"S293","paypal_com-htm",1111.59820142764
"S294","paypal_com-htm",624.317499553171
"S295","paypal_com-htm",1066.08070442241
"S296","paypal_com-htm",890.207493421803
"S297","python_org-htm",850.19703190635
"S298","python_org-htm",825.038696393642
"S299","python_org-htm",826.40876811316
"S300","python_org-htm",827.717813977097
"S301","python_org-htm",846.149382717599
"S302","python_org-htm",821.560791516259
"S303","python_org-htm",805.165756302659
"S304","python_org-htm",816.35888553068
"S305","qualtrics_com-htm",5952.4796717765
"S306","qualtrics_com-htm",6765.72379551861
"S307","qualtrics_com-htm",6363.29138634958
"S308","qualtrics_com-htm",6159.64191882496
"S309","qualtrics_com-htm",6410.02309432625
"S310","qualtrics_com-htm",6688.79406426565
"S311","qualtrics_com-htm",6408.53249221738
"S312","qualtrics_com-htm",5919.90083316587
"S313","rapid7_com-htm",1819.95799408067
"S314","rapid7_com-htm",1989.07814456632
"S315","rapid7_com-htm",1796.06637419125
"S316","rapid7_com-htm",1799.07248890611
"S317","rapid7_com-htm",1804.18090463149
"S318","rapid7_com-htm",1961.73205797592
"S319","rapid7_com-htm",1725.23870293337
"S320","rapid7_com-htm",1962.73741724085
"S321","redgifs_com-htm",1728.5
"S322","redgifs_com-htm",1728.5
"S323","redgifs_com-htm",1728.5
"S324","redgifs_com-htm",1728.5
"S325","redgifs_com-htm",1728.5
"S326","redgifs_com-htm",1728.5
"S327","redgifs_com-htm",1728.5
"S328","redgifs_com-htm",1728.5
"S329","ring_com-htm",1165.75306942368
"S330","ring_com-htm",1169.34380223402
"S331","ring_com-htm",837.383853039859
"S332","ring_com-htm",685.027215168717
"S333","ring_com-htm",995.11442102711
"S334","ring_com-htm",1237.43667896736
"S335","ring_com-htm",1015.54345512388
"S336","ring_com-htm",714.692032816715
"S337","rollingstone_com-htm",1393.01407638288
"S338","rollingstone_com-htm",1534.40264277979
"S339","rollingstone_com-htm",1275.31055715326
"S340","rollingstone_com-htm",1215.08067372593
"S341","rollingstone_com-htm",1293.48361426814
"S342","rollingstone_com-htm",1525.56682688123
"S343","rollingstone_com-htm",1227.94132400447
"S344","rollingstone_com-htm",1418.60855827554
"S345","sectigo_com-htm",532.08647812432
"S346","sectigo_com-htm",1465.4965976862
"S347","sectigo_com-htm",987.922902673628
"S348","sectigo_com-htm",1724.54559664709
"S349","sectigo_com-htm",1148.10441409786
"S350","sectigo_com-htm",853.30147964899
"S351","sectigo_com-htm",2052.18477045244
"S352","sectigo_com-htm",1490.13998315175
"S353","sharepoint_com-htm",1055.35301124299
"S354","sharepoint_com-htm",1059.81345168554
"S355","sharepoint_com-htm",1285.4801071468
"S356","sharepoint_com-htm",824.680548427894
"S357","sharepoint_com-htm",1117.99702562895
"S358","sharepoint_com-htm",1230.60543278749
"S359","sharepoint_com-htm",943.54675501866
"S360","sharepoint_com-htm",970.614979560329
"S361","slideshare_net-htm",892.427465404797
"S362","slideshare_net-htm",1039.91287787811
"S363","slideshare_net-htm",1007.0583533283
"S364","slideshare_net-htm",1146.34585400049
"S365","slideshare_net-htm",1203.73673848019
"S366","slideshare_net-htm",1294.23507987357
"S367","slideshare_net-htm",963.548703379385
"S368","slideshare_net-htm",893.505638486349
"S369","squarespace_com-htm",951.9614114134
"S370","squarespace_com-htm",997.194270500935
"S371","squarespace_com-htm",903.637158847502
"S372","squarespace_com-htm",936.786460831834
"S373","squarespace_com-htm",746.695877159607
"S374","squarespace_com-htm",909.543434488296
"S375","squarespace_com-htm",1150.74093953804
"S376","squarespace_com-htm",1038.38839124586
"S377","taobao_com-htm",1026.99888956643
"S378","taobao_com-htm",1159.59740266672
"S379","taobao_com-htm",1380.20997424101
"S380","taobao_com-htm",1302.95397600911
"S381","taobao_com-htm",1181.01985141498
"S382","taobao_com-htm",1364.51272398481
"S383","taobao_com-htm",1173.00629559553
"S384","taobao_com-htm",1111.66538501202
"S385","ted_com-htm",1335.85316215589
"S386","ted_com-htm",1540.28307596156
"S387","ted_com-htm",1530.18819537959
"S388","ted_com-htm",1096.66203911921
"S389","ted_com-htm",1791.42595200651
"S390","ted_com-htm",1384.0400139878
"S391","ted_com-htm",1486.13254576985
"S392","ted_com-htm",940.359808656421
"S393","time_com-htm",1061.26204114131
"S394","time_com-htm",1075.50220779374
"S395","time_com-htm",1126.75114777363
"S396","time_com-htm",1027.42472730348
"S397","time_com-htm",908.783524627675
"S398","time_com-htm",1100.71367912348
